sigma1,sigma2,mu1,mu2,logit_p
1.012242591,0.212631779,8.530694931,10.1324305,-2.995473437
0.63197903,0.209852056,8.347722867,10.12298416,-3.091710849
0.927623385,0.211123817,8.146731574,10.12648718,-2.811686676
0.993250726,0.213784662,7.797573372,10.12919352,-3.18864539
1.019751162,0.217693315,7.723627948,10.14178571,-2.576236198
1.130884892,0.211609016,8.386597612,10.1417983,-3.080475718
0.857036816,0.208293416,8.237611928,10.13341599,-3.026121452
0.809637286,0.213774559,8.085044413,10.13313996,-3.146551701
1.204937379,0.208683392,7.810367957,10.1244144,-3.054704461
0.707997998,0.22315381,7.948578959,10.13140487,-2.854262289
1.363564789,0.214471291,6.90753696,10.12801082,-2.437266003
1.022254981,0.217263598,7.733703961,10.1329753,-2.51980013
0.741308973,0.207796852,8.123327618,10.1282632,-2.763876055
0.915542606,0.218631289,7.993831184,10.13734021,-2.903878303
1.172960431,0.215102763,7.846792461,10.12899018,-2.725937518
0.664322725,0.212372734,8.459176285,10.13904555,-3.137336781
0.98692531,0.210827823,7.937123236,10.1342586,-2.878467657
0.913000702,0.21041296,8.485703388,10.14021837,-3.183143107
0.887478056,0.218090374,8.024150889,10.13045277,-2.961879768
0.7767379,0.220140734,8.09292006,10.12965732,-2.955130061
0.548283898,0.206562655,8.583065251,10.13721557,-3.387847689
1.090985432,0.207858421,8.294281859,10.13776977,-2.780343706
0.915360979,0.220903753,7.824496379,10.1476033,-2.922734308
0.787142525,0.207081422,7.933406167,10.13244904,-3.27385256
0.78641449,0.210045923,8.079653249,10.12832803,-2.99665781
0.790208031,0.214175001,8.178626861,10.14090061,-2.812064147
0.639363602,0.213224361,8.390520962,10.1362759,-3.047869574
0.717967987,0.204188668,8.153929853,10.130531,-2.791486169
1.204438784,0.219637724,7.544776941,10.13489413,-2.642276494
0.855509473,0.214723582,7.706108183,10.12832739,-2.679159731
0.779491834,0.213060955,8.045587148,10.12859428,-2.884498905
0.798980957,0.216569979,7.892888446,10.1339853,-2.95310948
6.777921631,0.219800204,9.058264198,10.13846258,-1.844418592
0.747008142,0.217055944,7.924917727,10.14233104,-2.797473009
1.142186996,0.214644239,7.555648235,10.13409124,-2.606109201
0.726123819,0.212447962,8.131206008,10.13287115,-2.697411153
1.026322315,0.208734959,8.141971715,10.12943078,-2.93054147
0.602757491,0.223129647,7.789235044,10.13948445,-3.002081497
0.564191822,0.210341442,8.325368948,10.13006999,-3.238219232
0.575431771,0.207083284,8.008524926,10.1341322,-3.338934137
1.169968789,0.201982509,7.985557036,10.13554959,-2.723171308
0.650266601,0.207354918,8.07782106,10.12058071,-3.116958667
0.885489944,0.204743506,7.964329341,10.13915542,-2.74115397
0.886551188,0.204774098,8.081818197,10.12763733,-2.955417539
1.559364032,0.216005019,8.028889543,10.12681921,-2.743376506
1.344405464,0.207993997,8.299739562,10.12572038,-3.114589786
0.804016647,0.207225854,8.062691756,10.1224067,-2.959416586
0.97777995,0.220500731,7.984812677,10.13870917,-2.970265777
3.811978011,0.216656013,7.150386171,10.13770034,-2.176355462
0.864038467,0.210739903,8.257617668,10.13568211,-3.262509755
1.240410231,0.214038209,8.094849301,10.14236418,-3.077490917
0.978101729,0.212239669,7.420370567,10.13771302,-2.17757433
1.202959234,0.207390499,8.045480125,10.12783132,-2.775618976
0.990454299,0.217049202,7.773404023,10.13225875,-2.384350563
0.787793949,0.210846785,8.06928402,10.12715782,-3.069420994
0.829660863,0.217048675,8.393691984,10.14161541,-2.892233447
0.929657776,0.214919808,8.001665457,10.14069805,-3.031885399
1.175961921,0.201130724,8.747610288,10.12976691,-2.639202684
0.754683345,0.210942098,7.908332882,10.12311174,-3.112143958
0.991691526,0.209224006,7.973006041,10.12478241,-2.757264116
1.032118712,0.213379654,7.773050886,10.12330247,-2.202832126
0.845197284,0.207862281,8.044694642,10.12570996,-2.907122252
0.706759233,0.202595557,8.189842125,10.1189816,-3.275622429
0.687706252,0.2077188,8.233671799,10.1269022,-3.163341353
1.15837915,0.211975562,8.423760268,10.13187092,-3.329026603
0.662883313,0.218762907,8.12979109,10.14328552,-2.99813261
1.094203327,0.215361783,7.845707806,10.13683321,-2.928423617
0.695256704,0.215784757,8.128068252,10.13828739,-2.960391926
0.773671262,0.213756278,7.725359864,10.12293584,-2.833636453
0.736732162,0.210140901,8.237276647,10.13092037,-3.379799168
0.917034012,0.212655093,7.606630463,10.12851297,-2.890055521
2.073563425,0.220101703,7.320624122,10.14473985,-2.664564867
0.71959382,0.213198333,8.058202365,10.12952384,-2.872548981
1.234664421,0.217052344,7.534059998,10.12816194,-2.683631578
0.887666483,0.211052313,8.092558664,10.11754971,-2.611051857
1.116554624,0.212989749,7.833197689,10.12703043,-2.534594894
1.248093434,0.213168088,7.491259853,10.13413505,-2.570244707
0.906363053,0.208660947,8.04003531,10.12452263,-3.228345494
0.764175223,0.219758851,8.139470306,10.13626068,-3.191346406
1.137365868,0.222273452,7.801564449,10.14566643,-2.834390806
0.780057178,0.208822967,8.158917063,10.12638651,-3.046976097
0.969942835,0.2161047,7.929213087,10.13130709,-2.802667989
0.911411428,0.216911074,7.823829835,10.12863722,-2.780557714
0.703088867,0.212625193,8.08393031,10.13475937,-2.880752843
1.011737155,0.210620321,8.006416432,10.14190317,-2.834366421
0.642397894,0.215292529,8.142738931,10.12961528,-2.951274937
0.818013899,0.209366265,8.111074582,10.1322706,-3.000569031
0.939528663,0.220658099,7.906975084,10.14289624,-3.086827174
0.92701062,0.204647154,7.981323633,10.12730699,-2.53941403
0.785484268,0.21037402,8.18860939,10.13418295,-3.012420861
0.86199377,0.217936649,8.044471015,10.14286789,-3.008081926
0.876885965,0.209788695,7.956119948,10.13362245,-2.963912743
0.790284825,0.217573028,7.878603561,10.13775829,-2.471379953
0.686353367,0.2040593,8.485048067,10.12416987,-3.26673167
0.911511911,0.217975201,7.915912419,10.12694855,-3.325143626
1.032078835,0.213045843,7.660303506,10.13477759,-2.648437084
0.619701705,0.215249264,8.278020665,10.13055696,-3.086380965
0.816982674,0.20193607,8.18622649,10.12437862,-2.638517395
0.737770455,0.206486643,8.213315866,10.12124357,-3.42884124
0.646397344,0.210730686,8.199880205,10.12585252,-3.098627332
2.658521523,0.211554851,9.30389716,10.13889611,-2.189727347
1.149744765,0.213954529,7.672525119,10.12622921,-2.401493788
1.008249064,0.207203414,8.325511136,10.13470207,-2.909723544
0.856507596,0.205909528,7.829727604,10.11753807,-2.560326453
0.756938143,0.214463929,7.936297807,10.12980134,-2.963981578
0.947131464,0.215182011,8.09067696,10.13677633,-3.142979796
2.478050474,0.202681111,10.21441842,10.13107045,-2.171188506
0.864120447,0.215125349,7.749075306,10.1306374,-2.62536337
1.020588373,0.219880571,7.723865896,10.13068281,-2.618114615
0.688177184,0.213211684,8.09445424,10.13641985,-3.079160577
0.748533306,0.218156555,8.08827954,10.15040862,-2.984740729
0.79198988,0.207753052,8.196861417,10.12629421,-2.852136691
1.019270133,0.209814151,8.049848008,10.13195146,-2.816053783
0.987210842,0.209033106,7.765472138,10.12868784,-2.506050317
1.229477831,0.222056374,7.321324605,10.13101799,-2.374456193
1.087665808,0.206921168,8.450181677,10.12373177,-2.841593647
0.747665421,0.217832445,7.798307256,10.13882186,-2.821335163
0.923399252,0.218226738,7.712484493,10.13478549,-2.964222246
0.734755629,0.207702374,8.109028488,10.13540526,-2.972894272
0.871132754,0.205738663,8.333781488,10.12482095,-2.83605342
0.848878635,0.203312894,8.213896249,10.12232224,-3.00934812
0.85057663,0.210205469,8.087857022,10.12637535,-2.902459502
0.895323224,0.212132995,8.011145861,10.14078045,-2.738282055
1.163027219,0.216412938,7.844758677,10.13134588,-2.829349832
1.020992954,0.206559212,8.365180731,10.11940092,-2.872495542
1.094139044,0.20305544,7.934984933,10.11908307,-2.928166402
1.493102398,0.216948756,7.678096563,10.13441969,-2.615468342
0.705164799,0.205377619,8.311251512,10.12324005,-2.95217715
1.033505431,0.210661861,7.871498463,10.13392917,-2.859381869
0.87833949,0.218825475,7.876490836,10.14107751,-2.853552183
1.189172364,0.205839509,7.702061911,10.12347952,-2.559735087
0.641515761,0.212460971,8.499715372,10.12537461,-3.232422891
0.642828646,0.221494252,8.050112387,10.13844529,-3.07205761
0.594565158,0.213833243,8.374529074,10.13153516,-3.272168524
0.733642958,0.210873358,8.358242951,10.13470917,-3.409695238
0.868568379,0.214152081,7.974036978,10.13052106,-2.978165577
1.00856892,0.220706449,7.933734004,10.13109685,-2.810020526
0.640752357,0.212319593,8.183132043,10.1358962,-3.242119829
0.719172861,0.204808589,8.086295324,10.13197885,-3.117221375
0.693130089,0.212222607,8.278631656,10.12938506,-3.180987085
1.727071262,0.219488259,7.132105034,10.13578428,-2.612256606
3.703629177,0.217425764,7.248435013,10.13754038,-2.047632364
0.892863158,0.219540417,7.865744335,10.13960426,-2.885642969
0.880726032,0.209749372,8.213164912,10.13330584,-2.831635078
0.676554315,0.217197524,7.995615304,10.13926699,-2.809657873
0.982911114,0.218086004,7.957745526,10.13764494,-2.844555127
0.612457056,0.216821319,8.311786718,10.13614057,-2.910050579
0.967667266,0.216249089,7.909647799,10.13534147,-3.159915735
0.777813437,0.221406872,8.140816768,10.13955601,-2.881853962
0.873385029,0.209935985,7.988417729,10.13047563,-2.511522251
0.838301694,0.209333625,8.007316299,10.12904213,-2.958928555
0.832462667,0.214189284,7.929015023,10.13524131,-3.024146302
1.062725105,0.219880897,8.104001338,10.1394091,-2.921827825
1.435408575,0.204443627,8.59713438,10.11889613,-3.044066783
0.824379913,0.221759709,7.766232056,10.13300975,-2.882780317
1.009083363,0.207464303,8.111041178,10.13105943,-2.852131001
0.630911166,0.219144576,8.149767353,10.12337144,-2.989907818
1.810164877,0.217231506,8.165652721,10.13791801,-2.830284258
0.80420363,0.208976719,8.296669382,10.13532219,-2.854699509
1.079348663,0.210461811,8.239450722,10.13625588,-2.842592461
0.700505231,0.225320892,8.036118047,10.14267513,-3.051278116
6.07516915,0.217742831,9.142638285,10.13186464,-1.878354122
1.233606053,0.220907033,7.817818165,10.14290845,-2.951213692
0.897813925,0.222735679,7.819271488,10.13866327,-3.008317167
0.88015674,0.222736998,7.628653603,10.13556167,-2.42972675
1.196972426,0.207827839,7.533489753,10.12976609,-2.239717441
1.014955802,0.222529961,7.748422876,10.14174245,-2.739578411
1.284771597,0.213137415,7.676209176,10.14033307,-2.679633215
1.080721641,0.205524743,7.938894268,10.1349941,-2.705301588
0.84338197,0.213591502,8.103364857,10.1440401,-3.009170936
0.567843357,0.204741307,8.576052452,10.12647839,-3.191242735
3.848616966,0.213047516,11.24623156,10.13794115,-1.867348518
1.344796388,0.219693513,7.868674164,10.14728531,-2.824907738
0.87220398,0.216699323,7.913944419,10.135566,-3.099193983
0.751952966,0.213903315,7.903238974,10.12801466,-2.505776603
0.942784091,0.221735668,7.824874449,10.13571387,-3.118491218
0.925508218,0.21560663,7.796209284,10.13679923,-2.722067178
0.929749773,0.214091301,7.942998043,10.13072576,-2.621010523
1.707265116,0.21569533,7.829722732,10.13279989,-2.453177976
1.08314128,0.217300172,8.015856655,10.14401781,-2.966090678
1.249142442,0.213092467,7.840296665,10.12683903,-2.617776766
1.242443661,0.203522769,9.899255333,10.14078547,-2.47951669
1.016976047,0.225096432,8.097188806,10.14740088,-2.93133891
0.73443933,0.204972164,8.259956209,10.13562184,-3.025785533
0.846113138,0.208093242,8.270620135,10.13543598,-2.927544342
4.705322914,0.214863228,8.259412816,10.13851503,-1.771665312
0.860639389,0.206628283,8.310745077,10.12985808,-2.929826096
0.860414248,0.213368831,8.074125471,10.13264705,-3.170002632
0.66387462,0.208730743,8.182710138,10.12716049,-3.036750801
0.818487998,0.225375537,7.739767558,10.13514149,-3.242497088
1.084629569,0.21790391,7.791509857,10.14201432,-2.760848029
1.083772325,0.216643483,7.791610869,10.13304417,-2.9643551
0.720972581,0.215699942,8.230467867,10.1303514,-3.410962341
1.19725813,0.21724082,7.635438728,10.13521013,-3.306705664
0.755467772,0.215641696,8.119849913,10.13944572,-3.08249516
3.858441756,0.202957931,7.219236645,10.13116588,-2.161171582
0.834452645,0.211050418,7.778888008,10.12667884,-3.018534724
0.625110535,0.217592618,8.096614159,10.13085922,-3.073651485
0.834256839,0.205746319,7.961706132,10.1292962,-3.111531165
1.14219818,0.206801014,8.032875034,10.12102235,-3.348965624
1.806936678,0.214722399,7.971434197,10.13925298,-2.866065802
0.817907442,0.208943365,8.095048898,10.13235972,-3.186129516
0.907621298,0.204856848,8.256642123,10.12189568,-2.918218782
1.410438454,0.212931972,8.077295564,10.1446356,-2.961940127
0.696924774,0.207428248,8.439677198,10.13308746,-2.869607059
1.048788303,0.216609615,7.712339819,10.12990424,-3.12390818
0.930277398,0.20907849,8.682126951,10.12999646,-2.9948627
0.716612637,0.224145095,7.985858755,10.13673035,-2.881449475
0.809712577,0.214838454,7.948110377,10.12775686,-3.026597732
0.781567418,0.214159512,8.237732287,10.12153165,-3.295567968
1.14565227,0.211677277,7.852267384,10.1287214,-2.742709648
0.790508268,0.220904231,8.115504922,10.13159955,-2.759806552
0.715805323,0.216888303,7.935041756,10.12957885,-3.124502535
1.037979577,0.206545392,7.925748548,10.12846363,-2.892152469
0.696452632,0.201260074,8.334528247,10.13061698,-3.221746429
0.67480265,0.211139581,8.060297902,10.13119218,-2.929574591
0.897614479,0.21260177,8.268094209,10.13226262,-3.256401015
1.119875974,0.205355026,7.97624425,10.11650719,-3.122269435
0.994926523,0.217745299,7.90138493,10.13596168,-2.836133263
0.742229876,0.215747064,8.185303556,10.13643679,-3.156142771
0.979164324,0.216438932,8.078049546,10.13610072,-2.469223343
1.326795504,0.214575202,7.658410203,10.12625286,-3.103680958
0.843172167,0.212706649,8.058023132,10.13508328,-2.725903945
0.657118586,0.209629974,7.881485564,10.12274419,-3.169349723
0.664644024,0.221674579,8.043722798,10.14682161,-3.099302822
0.958902087,0.214032133,7.84178815,10.13605328,-2.562853772
0.944479289,0.207728345,7.843687315,10.13150897,-2.774398695
0.70916779,0.214844598,8.128135942,10.13820224,-3.285073321
0.821443973,0.20813466,8.020462216,10.12758215,-2.921142265
1.105388556,0.228236304,8.122074549,10.13101077,-2.81758632
1.449943207,0.214951101,6.960348714,10.12723605,-2.729122221
0.89528842,0.211532394,7.842117073,10.13025244,-2.978300287
0.924373402,0.214813259,7.828715061,10.14157099,-2.815780536
0.799592095,0.202360191,8.281129485,10.11941059,-2.613332148
0.937615367,0.212551225,7.914421088,10.14166128,-2.663230138
1.348297034,0.210168803,8.116066933,10.13938303,-2.832859045
0.813514797,0.211078272,8.234311201,10.12119601,-2.956681171
1.13804747,0.212272259,8.157387385,10.13410563,-3.392596475
0.803964238,0.203792786,8.125158085,10.12348053,-2.767935673
1.099737691,0.215856756,7.920634721,10.1370007,-2.6537942
1.284696908,0.221416349,7.518279201,10.14257679,-2.783780341
0.872392941,0.226489693,7.762551338,10.14655254,-2.853688712
1.143466186,0.20781179,7.735445602,10.12798646,-3.290870387
1.056934892,0.216887513,8.057692521,10.13131556,-2.691545574
0.630403852,0.21308533,8.155649913,10.12551047,-3.220142516
0.919964643,0.212122261,8.05768212,10.1218817,-3.145627043
1.036612818,0.21233116,7.870600773,10.12733222,-3.007492685
0.730987026,0.208207657,8.181374642,10.13597805,-3.089806772
0.681005617,0.215718211,8.279420032,10.12746721,-3.381167701
3.22036406,0.215617922,7.20671966,10.13529185,-2.515622107
0.61293689,0.21940422,8.257440761,10.13725869,-3.122294593
1.333907026,0.21097993,7.738812809,10.13333274,-2.586179435
0.718041473,0.218048027,8.029454193,10.13947185,-2.931450262
0.767630778,0.216445442,8.233360207,10.142926,-3.52933814
0.568907036,0.218887433,8.343643382,10.1381644,-3.23073288
0.654507113,0.213340929,8.049400162,10.14557452,-2.866874451
0.771989738,0.226280881,8.219301962,10.13738295,-3.33894067
0.711992832,0.219748718,7.878718983,10.13374238,-3.237028153
0.754446745,0.216633815,8.07386479,10.13446172,-2.765847188
0.927612884,0.221553734,7.959879279,10.13367381,-3.028665623
0.757071647,0.207682139,8.284300955,10.12358604,-2.795224548
0.920742565,0.213118587,7.92970346,10.13387392,-2.746799977
1.837234417,0.199260934,11.28910706,10.12717535,-1.986556392
0.665884468,0.221908177,8.182148805,10.14057106,-3.048657044
0.975833535,0.212980675,7.989448983,10.13693715,-3.044700217
1.23003964,0.212864312,7.380892196,10.13238085,-2.643877299
1.075646466,0.212993194,7.770363622,10.13540205,-2.466178347
1.867018329,0.215006769,8.084465687,10.13416488,-2.52670709
0.677116358,0.211742629,8.234788608,10.13900164,-2.953303829
0.96155544,0.209866619,7.66801039,10.11873575,-2.477886731
0.998548991,0.210809739,8.320047502,10.13667245,-2.910652058
0.911472189,0.222968055,7.72551673,10.13228332,-2.696782275
0.981735088,0.208720458,7.82611892,10.13542343,-2.643686296
1.531690272,0.212900955,7.440497048,10.13480049,-2.653506918
0.606267257,0.20880619,8.404944159,10.12367319,-3.214601532
0.754901898,0.216064263,8.178644038,10.13353941,-3.43243056
0.870403596,0.21910184,7.687936336,10.12989587,-2.650391479
0.964508606,0.214727113,7.896658602,10.12539205,-2.976551504
1.254896401,0.208007093,7.876584663,10.13186822,-2.785062043
0.563935045,0.215172812,8.701570243,10.13364749,-3.385818167
0.897937023,0.205237045,8.108644669,10.12112415,-3.105686344
1.04329288,0.209364791,8.176148925,10.1318435,-2.81612037
0.989150931,0.211263229,7.879867701,10.12112644,-2.564264545
0.596864367,0.215288978,8.191456742,10.13667384,-3.06856334
1.142644868,0.218948076,8.041886846,10.13988541,-3.02176118
1.207962314,0.212012188,7.90329715,10.1294372,-2.691616027
1.310903639,0.216994871,7.91128166,10.13636783,-2.711449446
0.742820569,0.226202031,8.018844689,10.14056678,-3.099043671
0.705306478,0.216727399,7.957234307,10.13589907,-3.179235151
0.911767808,0.20388737,7.88675597,10.12205793,-3.101714429
0.836949047,0.213670197,8.183830879,10.13797272,-2.867479311
0.936873605,0.211654549,8.085028229,10.13287468,-3.231018056
0.682333735,0.218224349,7.919587199,10.12433621,-2.716922978
0.817599079,0.220060143,8.139090962,10.13328697,-2.831699562
